Total episodios con iVoox: 1238
[sin transcript] programa-104-the-doors-en-los-90
[sin transcript] programa-103-61-garage-maika-makovski-no-dogs
[sin transcript] programa-102-el-regreso-de-sexy-sadie-entrevista-con-johnny-
[sin transcript] programa-101-nirvana-brazil-1993
[sin transcript] programa-100-con-paco-perez-bryan
[sin transcript] programa-99-no-dogs-beck-damon-albarn-foo-fighteres-eels-dew
[sin transcript] programa-98-sucio-y-rapido-nirvana-sub-pop-sessions
[sin transcript] programa-97-hora-y-media-con-le-traste
[sin transcript] programa-96-lo-mejor-del-2013
[sin transcript] b90-programa-95-the-smashing-pumpkins-mellon-collie-and-the-
[sin transcript] programa-especial-the-beatles-ringo-starr
[sin transcript] b90-programa-93-especial-paul-mccartney
[sin transcript] programa-especial-the-beatles-george-harrison
[sin transcript] programa-especial-the-beatles-john-lennon
[sin transcript] b90-programa-90-foo-fighters-the-colour-and-the-shape
[sin transcript] b90-programa-89-el-mapa-sonoro-de-una-generacion
[sin transcript] b90-programa-88-pixies-en-madrid
[sin transcript] programa-87-havalina-y-61-garage-half-records
[sin transcript] b90-programa-86-felipe-couselo-the-smashing-pumpkins
[sin transcript] b90-programa-85-metropol-y-tom-s-cabin
[sin transcript] b90-programa-84-pearl-jam-lightning-bolt
[sin transcript] b90-programa-83-pearl-jam-moby-the-chemical-brother-kings-of
[sin transcript] b90-programa-82-diecisiete
[93%] 351 ok, 5 skip, 799 fail — b90-programa-81-pearl-jam-desvela-sus-cartas
[93%] 352 ok, 5 skip, 799 fail — b90-programa-80-final-de-temporada-2
[sin transcript] b90-programa-79-vinilos-de-los-90
[94%] 353 ok, 5 skip, 800 fail — b90-programa-78-tibetan-freedon-concert
[sin transcript] b90-programa-77-el-cuervo
[sin transcript] b90-programa-76-nirvana-in-utero-20th-anniversary
[sin transcript] b90-programa-75
[sin transcript] programa-74-creation-records
[94%] 354 ok, 5 skip, 804 fail — programa-73-glastonbury-2013
[94%] 355 ok, 5 skip, 804 fail — programa-72-especial-dover
[94%] 356 ok, 5 skip, 804 fail — programa-71-especial-green-day
[sin transcript] programa-70-canciones-olvidadas-de-los-90
[94%] 357 ok, 5 skip, 805 fail — programa-69-green-day-offspring-weezer-fugazi-alice-in-chain
[94%] 358 ok, 5 skip, 805 fail — b90-programa-68-optimus-primavera-sound-2013
[sin transcript] b90-una-hora-con-standstill
[sin transcript] programa-66-the-doors-stone-temple-pilots-qotsa-primal-screa
[sin transcript] programa-65-especial-the-bleach
[sin transcript] programa-64-rem-standstill-rodriguez-blur-dead-can-dance
[sin transcript] programa-63-muse-beady-eye-nirvana-rhcp-standstill
[sin transcript] programa-62-eels-beck-radiohead-eddie-vedder
[sin transcript] programa-61-especial-julieta-jones
[sin transcript] programa-60-eels-the-flaming-lips-julieta-jones-oasis-jeff-b
[sin transcript] un-viaje-a-urano
[sin transcript] programa-59-bush-nirvana-no-doubt-pearl-jam-the-smashing-pum
[95%] 359 ok, 5 skip, 815 fail — programa-58-especial-cara-b
[95%] 360 ok, 5 skip, 815 fail — programa-57-bruce-frederick-joseph-springsteen
[95%] 361 ok, 5 skip, 815 fail — programa-56-la-musica-de-juanjo
[sin transcript] programa-55-madchester
[sin transcript] programa-54-rage-against-the-machine
[sin transcript] programa-53-rodriguez-sugar-man
[sin transcript] programa-52-atoms-for-peace-amok
[sin transcript] programa-51-las-leyendas-nunca-mueren
[sin transcript] programa-50-la-cocina-de-los-90
[sin transcript] programa-49-the-matrix
[96%] 362 ok, 5 skip, 822 fail — programa-48-pearl-jam-no-code
[sin transcript] bienvenido-a-los-90-programa-47
[96%] 363 ok, 5 skip, 823 fail — programa-46-12-12-12-concierto-para-los-afectados-de-sandy
[sin transcript] programa-45-cuando-bowie-cumplio-los-50
[sin transcript] programa-44-ultimo-programa-del-2012
[sin transcript] programa-43-el-sonido-de-la-cocina-saludable
[sin transcript] programa-42-john-lennon-parte2
[sin transcript] programa-41-john-lennon-parte1
[sin transcript] bienvenido-a-los-90-programa-40-vidal-the-singer-not-the-son
[sin transcript] bienvenido-a-los-90-programa-39-coldplay-live-2012
[sin transcript] bienvenido-a-los-90-programa-38-soundgarden-king-animal
[sin transcript] bienvenido-a-los-90-programa-37-nirvana-mtv-unplugged-19-ano
[sin transcript] bienvenido-a-los-90-programa-36-sub-pop-200
[sin transcript] bienvenido-a-los-90-programa-35-muse-palacio-de-los-deporte-
[sin transcript] programa-34-noel-gallagher-international-magic-live-at-the-o
[sin transcript] bienvenido-a-los-90-programa-33-entrevista-a-felipe-couselo
[sin transcript] bienvenido-a-los-90-programa-32-especial-the-verve
[sin transcript] bienvenido-a-los-90-programa-31-48-horas-en-boimorto
[sin transcript] bienvenido-a-los-90-programa-30-inicio-de-la-segunda-tempora
[sin transcript] bienvenido-a-los-90-programa-29-fin-de-fiesta-con-rkdrano
[sin transcript] bienvenido-a-los-90-programa-28-oasis-be-here-now-cumple-15-
[sin transcript] bienvenido-a-los-90-programa-27-glastonbury
[sin transcript] bienvenido-a-los-90-programa-26-indie-nacional
[sin transcript] bienvenido-a-los-90-programa-25-especial-the-smashing-pumpki
[sin transcript] bienvenido-a-los-90-programa-24-paco-perez-bryan
[sin transcript] bienvenido-a-los-90-programa-23-tarantino-en-los-90-parte2
[sin transcript] bienvenido-a-los-90-programa-22-la-importancia-de-llamarse-b
[sin transcript] bienvenido-a-los-90-programa-21-mtv-unplugged
[sin transcript] bienvenido-a-los-90-programa-20-con-quique-esteban-agusti
[sin transcript] bienvenido-a-los-90-programa-19-el-oceano-pumpkins
[sin transcript] bienvenido-a-los-90-programa-18-tarantino-en-los-90-parte1
[sin transcript] bienvenido-a-los-90-programa-17-despedida-de-soltera
[sin transcript] bienvenido-a-los-90-programa-16-yo-soy-la-morsa
[sin transcript] bienvenido-a-los-90-programa-15-especial-pearl-jam
[sin transcript] el-grito-de-chris-cornell
[sin transcript] bienvenido-a-los-90-programa-14-los-hermanos-guerrero
[sin transcript] bienvenido-a-los-90-programa-13-especial-nirvana
[sin transcript] bienvenido-a-los-90-programa-12-hay-un-medico-en-la-sala
[sin transcript] bienvenido-a-los-90-programa-11-el-fatidico-5-de-abril
[sin transcript] bienvenido-a-los-90-programa-10-la-cancion-protesta
[sin transcript] bienvenido-a-los-90-9-especial-radiohead
[sin transcript] bienvenido-a-los-90-programa-8-entrevista-con-dear-prudence
[sin transcript] bienvenido-a-los-90-7-el-efecto-stipe
[sin transcript] bienvenido-a-los-90-6-especial-britpop
[sin transcript] bienvenido-a-los-90-programa-5-entrevista-con-jaime-garcia-s
[sin transcript] bienvenido-a-los-90-programa-4-la-inspiracion-de-mr-e
[sin transcript] bienvenido-a-los-90-3-especial-foo-fighters
[sin transcript] bienvenido-a-los-90-programa-2-richard-ashcroft-el-gentleman
[sin transcript] bienvenido-a-los-90-programa-1-kurt-tuvo-la-culpa

Fin: 363 descargadas, 5 ya existían, 870 sin transcript
